"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ZRANB2",0.00515343840076521,0.298430067366858,0.25,0.087,1,"7","ZRANB2"
"SSR1",0.00515465260974146,0.349058326717428,0.344,0.135,1,"7","SSR1"
"PSMD81",0.00519206196500788,0.630744113749466,0.594,0.297,1,"7","PSMD8"
"TUBB4B1",0.00528710657769338,0.266079855965734,0.344,0.133,1,"7","TUBB4B"
"GPX42",0.00555655268939126,0.502221610796815,0.812,0.541,1,"7","GPX4"
"PRMT1",0.00561474956882768,0.343750161676573,0.438,0.185,1,"7","PRMT1"
"PSME23",0.00569813443467204,0.450152761140378,0.844,0.55,1,"7","PSME2"
"SHARPIN",0.00571302063671841,0.601129254753944,0.25,0.092,1,"7","SHARPIN"
"VDAC2",0.00577314138734786,0.282357443243645,0.625,0.282,1,"7","VDAC2"
"TUBA1A1",0.00612377597918989,0.53565118628339,0.75,0.459,1,"7","TUBA1A"
"RP1-241P17.4",0.00623203213842638,0.324083921541958,0.312,0.12,1,"7","RP1-241P17.4"
"CUEDC2",0.00627892974719169,0.311359458762583,0.312,0.12,1,"7","CUEDC2"
"EIF2AK1",0.00628406257233349,0.51795333884589,0.25,0.091,1,"7","EIF2AK1"
"PDLIM2",0.0062971212010845,0.349901086050258,0.375,0.154,1,"7","PDLIM2"
"COPZ1",0.00630906313722246,0.402849373649317,0.438,0.191,1,"7","COPZ1"
"RPL232",0.00631887485831673,0.377551720113821,1,0.856,1,"7","RPL23"
"CDK5RAP3",0.00639633920804972,0.338499608799894,0.281,0.105,1,"7","CDK5RAP3"
"PDCL31",0.0064436846008662,0.34360405180524,0.312,0.121,1,"7","PDCL3"
"RNF72",0.00646363889872226,0.481232246711898,0.5,0.248,1,"7","RNF7"
"U2AF1L4",0.00647379345723942,0.460799243262227,0.25,0.09,1,"7","U2AF1L4"
"ATP6V0B2",0.00650876965606262,0.285846194996194,0.656,0.334,1,"7","ATP6V0B"
"NDUFA15",0.00656224095339897,0.274234322809749,0.688,0.328,1,"7","NDUFA1"
"ITGAE",0.00660810920363097,0.400864955332189,0.281,0.107,1,"7","ITGAE"
"TNFRSF1A1",0.00667396300889411,0.267357731558609,0.25,0.091,1,"7","TNFRSF1A"
"MID1IP1",0.00669308348366737,0.349813757189125,0.312,0.125,1,"7","MID1IP1"
"POLR2E",0.0067326012047626,0.376186359548926,0.375,0.161,1,"7","POLR2E"
"MRP631",0.0067499204094601,0.412327483524418,0.438,0.198,1,"7","MRP63"
"C20orf272",0.00680382429961979,0.296804885549813,0.312,0.127,1,"7","C20orf27"
"MAGOH",0.00684363010194833,0.282266375921896,0.406,0.173,1,"7","MAGOH"
"KDELR1",0.00693836960724026,0.293321373324236,0.281,0.105,1,"7","KDELR1"
"PRKCSH",0.00707747182376983,0.452820236862226,0.344,0.141,1,"7","PRKCSH"
"RNASEH2B1",0.00722263185091077,0.542537630319037,0.375,0.164,1,"7","RNASEH2B"
"MT-CO12",0.00736960123492958,0.282063883635593,1,0.995,1,"7","MT-CO1"
"ZNF7062",0.00744194636387974,0.45639237721837,0.656,0.309,1,"7","ZNF706"
"MT-ND5",0.00762618703545304,0.745682001771114,0.906,0.512,1,"7","MT-ND5"
"NME4",0.00762649989401742,0.268712588363005,0.312,0.122,1,"7","NME4"
"SF3A3",0.00768088745052387,0.437115594861849,0.25,0.093,1,"7","SF3A3"
"PSMA3",0.00815315478825207,0.642354804722622,0.344,0.15,1,"7","PSMA3"
"MRPS61",0.00817247138652299,0.293221606171133,0.375,0.161,1,"7","MRPS6"
"UBE2J11",0.00841046364129694,0.490582061151071,0.281,0.112,1,"7","UBE2J1"
"TMED21",0.0084664622335433,0.418879441274354,0.562,0.273,1,"7","TMED2"
"PHB2",0.00872639516880147,0.523831363377807,0.438,0.2,1,"7","PHB2"
"C21orf59",0.0087505634740197,0.691403102832522,0.25,0.096,1,"7","C21orf59"
"BEX4",0.00879128995259482,0.491983570369764,0.281,0.113,1,"7","BEX4"
"LYPLA1",0.00883685680962687,0.450687128555339,0.344,0.153,1,"7","LYPLA1"
"ATP1B31",0.00885821950443155,0.327565677712608,0.375,0.163,1,"7","ATP1B3"
"UFC1",0.00893268156666482,0.414648267977288,0.688,0.372,1,"7","UFC1"
"BUD312",0.00893555713326499,0.352378380970719,0.531,0.253,1,"7","BUD31"
"EIF3I1",0.00896429138087362,0.298707067810735,0.656,0.315,1,"7","EIF3I"
"CARD162",0.00899248902058969,0.475709150038703,0.625,0.282,1,"7","CARD16"
"PSMB73",0.00909579652274206,0.380463683673555,0.625,0.312,1,"7","PSMB7"
"FLOT11",0.00911684964090309,1.04659201997335,0.281,0.113,1,"7","FLOT1"
"TSEN34",0.00913654756158788,0.330546760698449,0.25,0.094,1,"7","TSEN34"
"ATRAID1",0.0091559881456027,0.260352431904898,0.594,0.274,1,"7","ATRAID"
"LSM71",0.00956841313925616,0.84451448059935,0.562,0.267,1,"7","LSM7"
"VIMP1",0.00957257766888664,0.542082445639985,0.344,0.15,1,"7","VIMP"
"RFXANK",0.00976850251361538,0.267962847564494,0.281,0.111,1,"7","RFXANK"
"MDH12",0.0098097492155178,0.705389492832539,0.5,0.233,1,"7","MDH1"
"SPARC",0,9.70497631239008,1,0.008,0,"8","SPARC"
"GNG11",0,11.3561041270275,1,0.01,0,"8","GNG11"
"SDPR",0,10.5744327630815,1,0.011,0,"8","SDPR"
"PF4",0,11.1004644307475,1,0.011,0,"8","PF4"
"PPBP",0,11.084397370602,1,0.024,0,"8","PPBP"
"NRGN",0,7.79755232956902,1,0.027,0,"8","NRGN"
"RGS18",0,7.47509976108361,1,0.029,0,"8","RGS18"
"GP9",0,11.4842157845658,0.923,0.002,0,"8","GP9"
"CD9",0,8.99838306357302,0.923,0.025,0,"8","CD9"
"HIST1H2AC",0,8.64618519695563,0.923,0.032,0,"8","HIST1H2AC"
"TPM41",0,5.86703351269917,1,0.126,0,"8","TPM4"
"AP001189.4",0,11.3863861709497,0.846,0.001,0,"8","AP001189.4"
"ITGA2B",0,11.5850222814367,0.846,0.002,0,"8","ITGA2B"
"CLU",0,10.3474566668935,0.846,0.015,0,"8","CLU"
"TUBB1",0,9.9766746372261,0.846,0.015,0,"8","TUBB1"
"RUFY1",0,6.48551959991693,0.846,0.056,0,"8","RUFY1"
"MPP11",0,6.38869972909959,0.846,0.062,0,"8","MPP1"
"TMEM40",0,11.1375179771344,0.769,0.002,0,"8","TMEM40"
"TREML1",0,10.9564904082781,0.769,0.003,0,"8","TREML1"
"PTCRA",0,11.1697752134281,0.769,0.004,0,"8","PTCRA"
"NGFRAP1",0,5.91543618997544,0.846,0.087,0,"8","NGFRAP1"
"CA2",0,9.18919485395229,0.769,0.015,0,"8","CA2"
"GRAP2",0,5.71685725151345,0.846,0.107,0,"8","GRAP2"
"ILK",0,5.37036704802616,0.846,0.109,0,"8","ILK"
"PGRMC1",0,6.85421348938002,0.769,0.037,0,"8","PGRMC1"
"PDLIM11",0,5.24547495461071,0.769,0.059,0,"8","PDLIM1"
"ACTN1",0,5.17657200048123,0.769,0.07,0,"8","ACTN1"
"SEPT5",0,11.1584337788,0.692,0.001,0,"8","SEPT5"
"ACRBP",0,9.61269550858097,0.692,0.009,0,"8","ACRBP"
"F13A1",0,8.11003012671759,0.692,0.01,0,"8","F13A1"
"SNCA",0,7.12280786138213,0.692,0.018,0,"8","SNCA"
"MMD",0,7.97368772608567,0.692,0.018,0,"8","MMD"
"ODC1",0,5.16401736223976,0.769,0.098,0,"8","ODC1"
"LY6G6F",0,14.3586080619875,0.615,0,0,"8","LY6G6F"
"CMTM5",0,10.428732735788,0.615,0.002,0,"8","CMTM5"
"GP1BA",0,9.28678539969225,0.615,0.003,0,"8","GP1BA"
"RP11-367G6.3",0,8.13844425350676,0.615,0.007,0,"8","RP11-367G6.3"
"MYL9",0,9.66844717680453,0.615,0.007,0,"8","MYL9"
"PTGS1",0,7.64699564728826,0.615,0.009,0,"8","PTGS1"
"TPM1",0,7.11875875154204,0.615,0.025,0,"8","TPM1"
"PARVB",0,6.21976572812558,0.615,0.05,0,"8","PARVB"
"MARCH2",0,5.72475109307141,0.615,0.053,0,"8","MARCH2"
"SNN",0,5.86628540299438,0.615,0.065,0,"8","SNN"
"C2orf88",0,11.2236093412777,0.538,0.001,0,"8","C2orf88"
"AC147651.3",0,9.8926531898976,0.538,0.002,0,"8","AC147651.3"
"CLEC1B",0,10.2556152754308,0.538,0.002,0,"8","CLEC1B"
"GAS2L1",0,6.89364850996848,0.538,0.012,0,"8","GAS2L1"
"TSC22D1",0,8.50085116364082,0.538,0.016,0,"8","TSC22D1"
"PLA2G12A",0,5.23158205916292,0.538,0.043,0,"8","PLA2G12A"
"HGD",0,11.1547057541076,0.462,0,0,"8","HGD"
"CLDN5",0,13.2608681916568,0.462,0,0,"8","CLDN5"
"SCGB1C1",0,9.99449098703433,0.462,0.001,0,"8","SCGB1C1"
"C6orf25",0,8.09828803522574,0.462,0.005,0,"8","C6orf25"
"MAP3K7CL",0,7.13170194210075,0.462,0.014,0,"8","MAP3K7CL"
"MLH3",0,5.74713839223001,0.462,0.02,0,"8","MLH3"
"TMEM91",0,5.26031575572078,0.462,0.028,0,"8","TMEM91"
"PNMA1",0,5.55789462529858,0.462,0.03,0,"8","PNMA1"
"ITGB3",0,11.1083580283178,0.385,0,0,"8","ITGB3"
"RP11-879F14.2",0,13.925994034949,0.385,0,0,"8","RP11-879F14.2"
"FAXDC2",0,10.5222208777414,0.385,0.001,0,"8","FAXDC2"
"ESAM",0,9.20420325273517,0.385,0.002,0,"8","ESAM"
"ALOX12",0,8.78171124755914,0.385,0.002,0,"8","ALOX12"
"HIST1H2BJ",0,8.92022326277952,0.385,0.004,0,"8","HIST1H2BJ"
"DMTN",0,8.72413795241145,0.385,0.006,0,"8","DMTN"
"SENCR",0,6.20641539750002,0.385,0.01,0,"8","SENCR"
"TPTEP1",0,6.53412708125464,0.385,0.013,0,"8","TPTEP1"
"P2RX1",0,5.43509895603679,0.385,0.022,0,"8","P2RX1"
"ARHGAP6",0,9.22007285240128,0.308,0,0,"8","ARHGAP6"
"PVALB",0,10.6895345129141,0.308,0,0,"8","PVALB"
"PDZK1IP1",0,10.638746614621,0.308,0.001,0,"8","PDZK1IP1"
"FSTL1",0,9.01430123730693,0.308,0.001,0,"8","FSTL1"
"CTTN",0,9.96818139739823,0.308,0.001,0,"8","CTTN"
"TUBA8",0,9.51131367389551,0.308,0.001,0,"8","TUBA8"
"C19orf33",0,9.04199702478113,0.308,0.002,0,"8","C19orf33"
"ANKRD9",0,7.57961500028402,0.308,0.004,0,"8","ANKRD9"
"ABCC3",0,7.11747129195909,0.308,0.005,0,"8","ABCC3"
"SCFD2",0,6.33701322981798,0.308,0.01,0,"8","SCFD2"
"FAM63A",0,5.91945694191515,0.308,0.011,0,"8","FAM63A"
"HIST1H2BD",0,5.57174812474819,0.308,0.012,0,"8","HIST1H2BD"
"FAH",0,5.90165479681264,0.308,0.013,0,"8","FAH"
"NCOA42",2.22044604925031e-16,6.06382359072872,0.846,0.141,3.04511971194188e-12,"8","NCOA4"
"CTSA1",2.22044604925031e-16,5.07796027444532,0.846,0.148,3.04511971194188e-12,"8","CTSA"
"DAAM1",4.44089209850063e-16,4.86734322136234,0.308,0.016,6.09023942388376e-12,"8","DAAM1"
"TUBA1C",1.11022302462516e-15,4.82140260257728,0.538,0.053,1.52255985597094e-11,"8","TUBA1C"
"H1F0",1.11022302462516e-15,4.19101402402691,0.385,0.025,1.52255985597094e-11,"8","H1F0"
"KIAA0513",2.22044604925031e-15,5.52072752453605,0.308,0.017,3.04511971194188e-11,"8","KIAA0513"
"MGLL",6.43929354282591e-15,5.22842663459997,0.308,0.017,8.83084716463145e-11,"8","MGLL"
"CAPN1",7.7715611723761e-15,4.15710961930824,0.769,0.122,1.06579189917966e-10,"8","CAPN1"
"HIST1H2BK",1.15463194561016e-14,5.29877775533462,0.615,0.076,1.58346225020978e-10,"8","HIST1H2BK"
"CHMP6",1.57651669496772e-14,4.23761280498799,0.538,0.055,2.16203499547873e-10,"8","CHMP6"
"MFSD11",2.95319324550292e-14,5.44949887540318,0.538,0.059,4.0500092168827e-10,"8","MFSD1"
"GMPR",5.21804821573824e-14,5.69006577257192,0.308,0.019,7.15603132306342e-10,"8","GMPR"
"CD151",5.88418203051333e-14,5.18944674474777,0.462,0.043,8.06956723664598e-10,"8","CD151"
"FHL1",9.88098491916389e-14,5.17610459355599,0.385,0.03,1.35507827181414e-09,"8","FHL1"
"FERMT31",1.89626092605977e-13,4.87250965704498,0.846,0.181,2.60053223399836e-09,"8","FERMT3"
"RNF11",2.34923192010683e-13,5.02257539951923,0.538,0.062,3.22173665523451e-09,"8","RNF11"
"ABHD16A",4.66737759552416e-13,5.12610019252475,0.308,0.02,6.40084163450183e-09,"8","ABHD16A"
"HIST2H2BE",6.20392626160537e-13,4.80502486191214,0.385,0.032,8.50806447516561e-09,"8","HIST2H2BE"
"CALM31",6.99440505513849e-13,3.86386735447881,1,0.36,9.59212709261692e-09,"8","CALM3"
"GSN1",1.26965105096133e-12,5.25544784090429,0.462,0.048,1.74119945128837e-08,"8","GSN"
"CD27-AS1",1.35380595622792e-12,4.83594688148337,0.308,0.021,1.85660948837096e-08,"8","CD27-AS1"
"RSU1",2.94497759512069e-12,4.08658294026308,0.692,0.116,4.03874227394851e-08,"8","RSU1"
"GPX12",4.50017800801561e-12,4.97141635439093,1,0.42,6.17154412019261e-08,"8","GPX1"
"MCUR1",4.85100848379716e-12,4.98959539303358,0.462,0.049,6.65267303467942e-08,"8","MCUR1"
"CCL52",5.6834537076611e-12,3.07829217720648,1,0.313,7.79428841468643e-08,"8","CCL5"
"CDKN2D2",6.85895784613422e-12,4.39795593015638,0.846,0.219,9.40637479018847e-08,"8","CDKN2D"
"RGS102",8.71791527856658e-12,4.15994140758887,1,0.414,1.19557490130262e-07,"8","RGS10"
"SLC40A1",9.34763377813397e-12,5.58233178059265,0.385,0.036,1.28193449633329e-07,"8","SLC40A1"
"PRDX61",3.92812449234725e-11,3.91114600694297,0.923,0.283,5.38702992880502e-07,"8","PRDX6"
"TUBA4A2",4.83038053999962e-11,4.70698570255483,0.846,0.248,6.62438387255548e-07,"8","TUBA4A"
"UBL4A",6.37105923573245e-11,4.27999572612627,0.462,0.056,8.73727063588348e-07,"8","UBL4A"
"TAGLN21",1.08457909320236e-10,3.92306660433367,1,0.51,1.48739176841772e-06,"8","TAGLN2"
"MPST1",1.59946944577882e-10,4.29602019634957,0.462,0.058,2.19351239794108e-06,"8","MPST"
"LIMS12",2.59970489580041e-10,4.41835080894065,0.692,0.153,3.56523529410069e-06,"8","LIMS1"
"XPNPEP1",2.95274915629307e-10,5.3560602274842,0.385,0.041,4.04940019294031e-06,"8","XPNPEP1"
"YWHAH3",3.03940650425716e-10,4.10006421956775,0.769,0.195,4.16824207993827e-06,"8","YWHAH"
"H3F3A4",9.19675446908741e-10,3.49461861347666,0.923,0.383,1.26124290789065e-05,"8","H3F3A"
"PACSIN2",1.52172607847945e-09,3.69924705691738,0.385,0.044,2.08689514402671e-05,"8","PACSIN2"
"NT5C3A",2.2546693401182e-09,3.68475047488538,0.538,0.092,3.0920535330381e-05,"8","NT5C3A"
"TMEM140",2.28006280522663e-09,4.44613649573603,0.308,0.029,3.12687813108781e-05,"8","TMEM140"
"GLA",2.96123592313791e-09,4.57786120806678,0.308,0.029,4.06103894499132e-05,"8","GLA"
"MYL64",3.63417873572303e-09,2.37646291962118,1,0.852,4.98391271817056e-05,"8","MYL6"
"OAZ12",4.85570983421724e-09,2.67157323832133,1,0.912,6.65912046664552e-05,"8","OAZ1"
"HIST1H1C",5.1621820151837e-09,3.87478717388154,0.462,0.067,7.07941641562293e-05,"8","HIST1H1C"
"CYB5R1",5.20356224775753e-09,4.70234628911613,0.385,0.048,7.13616526657468e-05,"8","CYB5R1"
"DNAJB61",1.1222717199999e-08,4.1040374366519,0.692,0.182,0.000153908343680786,"8","DNAJB6"
"SWI5",1.17381169228992e-08,4.25797543719827,0.385,0.049,0.000160976535480639,"8","SWI5"
"MYL12A3",1.21063361557816e-08,2.39299179477982,1,0.874,0.000166026294040389,"8","MYL12A"
"ASAH12",1.23029655352269e-08,3.11621369668909,0.769,0.244,0.000168722869350102,"8","ASAH1"
"AGPAT1",1.34747781821432e-08,3.54350427624177,0.308,0.031,0.000184793107989911,"8","AGPAT1"
"LEPROT",1.36486300039707e-08,4.0521808180569,0.462,0.073,0.000187177311874454,"8","LEPROT"
"TPST22",1.77428658432177e-08,3.63721717816987,0.615,0.141,0.000243325662173888,"8","TPST2"
"ITM2B1",2.1179539233529e-08,2.26698097053058,1,0.792,0.000290456201048617,"8","ITM2B"
"SH3BGRL35",2.34812940203e-08,2.62488344364348,1,0.858,0.000322022466194394,"8","SH3BGRL3"
"LAMTOR12",3.48341806510888e-08,3.63540408623546,0.846,0.342,0.000477715953449032,"8","LAMTOR1"
"ARPC53",3.71665394016674e-08,2.60860460546851,0.923,0.526,0.000509701921354466,"8","ARPC5"
"H2AFJ1",3.95652983709027e-08,3.9236499365346,0.615,0.15,0.00054259850185856,"8","H2AFJ"
"OST41",4.04389597363775e-08,2.65889951788562,0.923,0.565,0.00055457989382468,"8","OST4"
"RDH11",4.70979508726543e-08,3.73626362135533,0.462,0.074,0.000645901298267582,"8","RDH11"
"FKBP1A3",5.84147683557745e-08,2.71692269195962,0.923,0.464,0.000801100133231092,"8","FKBP1A"
"ACTB4",6.87186478831592e-08,2.44370314770838,1,0.993,0.000942407537069645,"8","ACTB"
"MAX",8.7807114468319e-08,4.2499922175257,0.615,0.153,0.00120418676781853,"8","MAX"
"GNB5",9.71618827616538e-08,3.91765741363407,0.308,0.034,0.00133247806019332,"8","GNB5"
"TIMP12",1.05771139624622e-07,2.56966926536471,0.846,0.326,0.00145054540881207,"8","TIMP1"
"ARPC1B3",1.64905024746531e-07,2.76491056764427,1,0.747,0.00226150750937393,"8","ARPC1B"
"NENF1",2.74006293876639e-07,3.16148437244303,0.615,0.148,0.00375772231422422,"8","NENF"
"PYGL",3.03767135667599e-07,4.20520474096603,0.308,0.038,0.00416586249854545,"8","PYGL"
"RIOK3",3.34336393237322e-07,3.93370698108226,0.385,0.06,0.00458508929685664,"8","RIOK3"
"RAB11A1",4.49990242401554e-07,4.01954830256331,0.538,0.121,0.00617116618429492,"8","RAB11A"
"SAT12",4.74938403716152e-07,2.37283871918079,0.923,0.589,0.00651330526856331,"8","SAT1"
"APP",4.92869761670178e-07,4.90590053407191,0.308,0.04,0.00675921591154482,"8","APP"
"TMSB4X2",5.37841848835541e-07,1.85409345837469,1,1,0.00737596311493061,"8","TMSB4X"
"NAP1L11",6.66754209177611e-07,2.58291739401784,0.923,0.576,0.00914386722466176,"8","NAP1L1"
"PYCR2",7.25568686466005e-07,3.52079305830255,0.462,0.091,0.00995044896619479,"8","PYCR2"
"DAP",7.35962033759918e-07,3.40407182872487,0.385,0.061,0.0100929833309835,"8","DAP"
"RAP1B3",1.13860291350854e-06,3.75820959866246,0.769,0.362,0.0156148003558561,"8","RAP1B"
"WDR12",1.36944083961588e-06,3.15830343874934,0.692,0.261,0.0187805116744921,"8","WDR1"
"MTPN1",1.37081931050886e-06,3.09912394308527,0.538,0.129,0.0187994160243186,"8","MTPN"
"RABGAP1L1",1.38439092478571e-06,3.75679846705006,0.462,0.094,0.0189855371425112,"8","RABGAP1L"
"PTPN182",1.47853232013162e-06,3.37796228163173,0.538,0.14,0.020276592238285,"8","PTPN18"
"ATP2A3",1.69889529044731e-06,3.73796534790599,0.385,0.064,0.0232986500131944,"8","ATP2A3"
"TALDO12",2.15598589092814e-06,4.43436015922356,0.769,0.368,0.0295671905081885,"8","TALDO1"
"DYNLL12",3.16865700233926e-06,3.19161456724488,0.769,0.338,0.0434549621300806,"8","DYNLL1"
"TAX1BP3",3.60020987488774e-06,4.05373992265461,0.385,0.069,0.0493732782242104,"8","TAX1BP3"
"GPX43",6.11862998356472e-06,1.87971899299819,0.846,0.543,0.0839108915946065,"8","GPX4"
"USF21",6.31849591536948e-06,3.61168494466004,0.462,0.102,0.0866518529833771,"8","USF2"
"PKM2",6.41397430034552e-06,2.94620279698213,0.846,0.423,0.0879612435549384,"8","PKM"
"RAB101",7.13196188129039e-06,3.02437416540652,0.538,0.149,0.0978077252400165,"8","RAB10"
"SRGN4",8.06474102277299e-06,3.26484952255458,0.923,0.597,0.110599858386309,"8","SRGN"
"HMGB13",1.0181726500802e-05,1.67447131981041,0.923,0.632,0.139632197231998,"8","HMGB1"
"NDUFAF3",1.69707244843664e-05,3.27713404662049,0.615,0.218,0.232736515578601,"8","NDUFAF3"
"ARF12",1.95410138825736e-05,2.4878873131724,0.769,0.453,0.267985464385614,"8","ARF1"
"MTFR1L",1.98503399491123e-05,3.45038602933415,0.308,0.05,0.272227562062127,"8","MTFR1L"
"RBBP6",2.17689809423049e-05,3.57904278580109,0.462,0.123,0.29853980464277,"8","RBBP6"
"TLN12",3.59698439180711e-05,3.17845010455679,0.462,0.125,0.493290439492427,"8","TLN1"
"ADIPOR1",3.97164900840519e-05,3.55075137841516,0.462,0.13,0.544671945012687,"8","ADIPOR1"
"PPDPF1",4.34264276931717e-05,1.56644000921308,0.923,0.809,0.595550029384157,"8","PPDPF"
"TACC3",4.659420684483e-05,3.38858522669211,0.308,0.054,0.638992952669998,"8","TACC3"
"STX112",4.96705791850349e-05,3.12756136973762,0.462,0.132,0.681182322943569,"8","STX11"
"SNX34",5.0574040103335e-05,1.69967164149752,0.846,0.465,0.693572385977136,"8","SNX3"
"VDAC31",5.31823294078748e-05,6.15662866257195,0.538,0.168,0.729342465499595,"8","VDAC3"
"UBAC2",6.81657810384095e-05,2.89431460938007,0.462,0.133,0.934825521160748,"8","UBAC2"
"ACTG15",7.68761801186457e-05,1.19892523979872,0.923,0.864,1,"8","ACTG1"
"SOD22",0.000133577857255984,2.76693369749698,0.538,0.201,1,"8","SOD2"
"SERF23",0.000149907885271139,1.5172819455209,0.923,0.856,1,"8","SERF2"
"RAB37",0.000154234020498301,3.16603015356789,0.308,0.061,1,"8","RAB37"
"SLC39A31",0.000156773166414936,3.48083138480358,0.308,0.062,1,"8","SLC39A3"
"ITGB1",0.000158284532941977,3.30070456823604,0.308,0.063,1,"8","ITGB1"
"LMNA1",0.000164154166577335,3.20187762413378,0.308,0.062,1,"8","LMNA"
"SNAP231",0.000165202847496326,3.61803884316029,0.462,0.142,1,"8","SNAP23"
"TGFB13",0.000167685518701166,2.57887108021845,0.538,0.198,1,"8","TGFB1"
"CD992",0.000176467573832717,2.23435005152808,0.769,0.505,1,"8","CD99"
"TMEM50A2",0.000198424050702695,2.61554459032792,0.615,0.265,1,"8","TMEM50A"
"SPINT21",0.000215809243945042,3.59408473783746,0.462,0.154,1,"8","SPINT2"
"C9orf162",0.000228935539015707,2.8300381583385,0.692,0.363,1,"8","C9orf16"
"ABTB1",0.000240431212503278,3.45386481719153,0.385,0.097,1,"8","ABTB1"
"GSTO13",0.000272906969497333,4.14568489102704,0.615,0.291,1,"8","GSTO1"
"WBP21",0.000278837952105704,3.44996690548515,0.462,0.153,1,"8","WBP2"
"C9orf891",0.000334771947335666,3.33548884425617,0.385,0.11,1,"8","C9orf89"
"SPNS1",0.000387983545654169,2.77731048928439,0.308,0.066,1,"8","SPNS1"
"MAGED2",0.000523353111237856,2.83349189492246,0.385,0.107,1,"8","MAGED2"
"DBNL1",0.000640379586339002,2.65424140199113,0.538,0.241,1,"8","DBNL"
"ARHGDIB2",0.000738995266511999,1.16080263987563,1,0.915,1,"8","ARHGDIB"
"FLNA3",0.000851115933785174,2.74588835643113,0.538,0.211,1,"8","FLNA"
"GLUL2",0.000852609380863401,3.0859508956876,0.385,0.121,1,"8","GLUL"
"SH3BGRL2",0.000988124114699396,2.02627649658138,0.692,0.442,1,"8","SH3BGRL"
"HLA-E2",0.00103073430664935,1.5244498270221,0.923,0.887,1,"8","HLA-E"
"CYB5R3",0.00107097667260048,2.93324828311045,0.308,0.076,1,"8","CYB5R3"
"UBXN11",0.00126074284194999,2.92893178205318,0.308,0.078,1,"8","UBXN11"
"SECISBP2",0.00128142877593751,3.68204254423777,0.308,0.08,1,"8","SECISBP2"
"RAB4A1",0.00135193380194187,3.51569082338979,0.385,0.118,1,"8","RAB4A"
"GAPDH2",0.00142529848658568,1.10184998045268,0.923,0.851,1,"8","GAPDH"
"ETFA2",0.00142748533860071,3.61872761336523,0.385,0.132,1,"8","ETFA"
"G6PD",0.00153795710256799,3.06347105799392,0.308,0.082,1,"8","G6PD"
"RAB323",0.00172606012049359,2.78693430666864,0.308,0.085,1,"8","RAB32"
"CAMTA11",0.00190726953104714,3.81589819629404,0.308,0.088,1,"8","CAMTA1"
"VAPA",0.00210178535470384,2.1045413105045,0.538,0.288,1,"8","VAPA"
"RNF10",0.0023685824107369,2.72586747012777,0.308,0.079,1,"8","RNF10"
"STOM",0.00248584088899761,2.84523007989098,0.308,0.082,1,"8","STOM"
"HLA-C2",0.00266717419769047,1.20484906837017,1,0.981,1,"8","HLA-C"
"HSPB1",0.00277516760791752,2.44027343925437,0.385,0.124,1,"8","HSPB1"
"SVIP",0.0030087101857923,3.52542665758078,0.385,0.133,1,"8","SVIP"
"DIAPH11",0.00306254469537759,2.85158183814508,0.308,0.089,1,"8","DIAPH1"
"SQSTM11",0.00345748782383226,2.8164624379582,0.462,0.206,1,"8","SQSTM1"
"TMBIM1",0.00400700907450657,3.11989152395544,0.308,0.094,1,"8","TMBIM1"
"LDLRAP1",0.00419704375291974,1.92250311284897,0.385,0.126,1,"8","LDLRAP1"
"TMED3",0.00435235441383286,2.815123545653,0.308,0.098,1,"8","TMED3"
"TUBB4B2",0.00464220735170806,2.4931874521549,0.385,0.134,1,"8","TUBB4B"
"ARF31",0.00477034448419,2.49751707154008,0.308,0.09,1,"8","ARF3"
"RBX12",0.00487761146149812,2.0083465697925,0.538,0.291,1,"8","RBX1"
